epoch,acc,loss,lr,val_acc,val_loss
0,0.27037660512026673,0.48763961114183024,0.001,0.2540453074433657,3.626793495799977
1,0.2813380833539028,0.41288774669861067,0.001,0.25963518681965286,3.550642796774828
2,0.32015346066726996,0.3618651917557189,0.001,0.275228008237717,3.4305402296155507
3,0.38903460703671183,0.3129477062047629,0.001,0.305678140621377,2.6746178468769877
4,0.4561932352206717,0.2736026683628018,0.001,0.45557516919370605,1.688635299682056
5,0.5317099904551089,0.23577315436143545,0.001,0.4952927330165233,1.6094231224649267
6,0.5997690261063664,0.20374878035082997,0.001,0.5772285967688239,1.332500111849808
7,0.658726119618038,0.17563789681584865,0.001,0.6194468959881019,1.1970150643287247
8,0.7048034764665292,0.15350275299334804,0.001,0.691821124333429,0.9838795154611656
9,0.7442060756974559,0.1332118304319752,0.001,0.7150632537579179,0.9372416979672453
10,0.7735084561281655,0.1185624364202313,0.001,0.7144748451044083,0.9131833894633657
11,0.7970952082120846,0.10569002916362642,0.001,0.7387466897646024,0.8540812578577265
12,0.8229329783715613,0.0928907343354152,0.001,0.748161223696484,0.8385102470400194
13,0.8361846224812927,0.08497609714477218,0.001,0.7453662847448497,0.8762788131469206
14,0.8586556531962578,0.07290356965123618,0.001,0.7737569867529985,0.7666773690515212
15,0.8673269650311146,0.06789759465782313,0.001,0.7750809060611876,0.7597521973308586
16,0.8844347009455713,0.059619752848284614,0.001,0.7894969104352717,0.7335210241055131
17,0.8977842152846707,0.05232450223798816,0.001,0.8021476903043098,0.6826830205583474
18,0.9065533980395851,0.047456123991853345,0.001,0.7990585468944011,0.7077696051412415
19,0.9176714690434234,0.0420185972531313,0.001,0.8022947928490938,0.6925303674193122
20,0.9241309114806225,0.03887804044947854,0.001,0.784201235184076,0.7666361335972962
21,0.9273019105037327,0.03655963164374741,0.001,0.8118564278878124,0.6592211307199887
22,0.9394182586722191,0.030977783761416862,0.001,0.8195057365079949,0.6491641211453589
23,0.9453883495332304,0.02797983703458716,0.001,0.8020005890045772,0.711304990183995
24,0.9446249607958616,0.02843850205404199,0.001,0.7972933210916959,0.7294460932063018
25,0.950027403620915,0.026076298132375456,0.001,0.813033245335119,0.6994270047534035
26,0.9543924207154241,0.023820416108147127,0.001,0.8184760226751644,0.6778887686185116
27,0.95871828984139,0.021466753141347272,0.001,0.8202412468996354,0.6766122175195912
28,0.9647471029072244,0.018704852362878263,0.001,0.8133274497933933,0.7053430570893935
29,0.9805238021790253,0.012227808598999483,0.000100000005,0.8264195348592883,0.6518339892281052
30,0.9866700595798367,0.009658848608103416,0.000100000005,0.8298028829554384,0.6412469865154189
31,0.9879032259184554,0.008810808507604842,0.000100000005,0.8328920270492484,0.6349021611791669
32,0.9892146884928368,0.008357124172403098,0.000100000005,0.8315681082496015,0.6401449451203836
33,0.9905261509925491,0.007861052701471976,0.000100000005,0.8333333335437646,0.6380789186471207
34,0.9905261510298837,0.007690031024707015,0.000100000005,0.8333333335437646,0.6401283734859737
35,0.9917397432442261,0.007311953889422475,0.000100000005,0.8342159458488954,0.6385419990743528
36,0.9923465393420636,0.007048402613654821,0.000100000005,0.8339217411626539,0.6436361213156881
37,0.9923856875532815,0.006848866621226614,0.000100000005,0.8324507207826994,0.6448604708981885
38,0.993286094656567,0.006546911044846059,1.0000001e-05,0.8336275374934967,0.6409055072968761
39,0.993481835301976,0.0064104682874696365,1.0000001e-05,0.8339217411626539,0.6417493455267612
40,0.9938341685309143,0.00633860661260576,1.0000001e-05,0.8336275369849546,0.6414014359508131
41,0.9932273724144094,0.0063967500488669605,1.0000001e-05,0.8345101495180526,0.6414354702029799
